_link,_link_main,role,pic,legalName,sme,latitude,longitude,activityType,eucontribution,status,order,organizationType,type,webLink,postalAddress_id,postalAddress_abbreviation,postalAddress_classId,postalAddress_context,postalAddress_description,postalAddress_postalCode,postalAddress_street,postalAddress_city,postalAddress_countryCode_id,postalAddress_countryCode_abbreviation,postalAddress_countryCode_classId,postalAddress_countryCode_context,postalAddress_countryCode_description,postalAddress_countryCode_postalCode,postalAddress_countryCode_street,postalAddress_countryCode_city,postalAddress_countryCode_countryCode
28.metadata.participants.0,28,coordinator,999460356,TEKNOLOGISK INSTITUT,false,55.658685,12.273731,Research organisation,709256.42,Active,1,,REC,www.teknologisk.dk,0,,,,,2630,GREGERSENSVEJ 1,Taastrup,20000875,DK,,,Denmark,,,,
28.metadata.participants.1,28,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,false,48.1322664,11.5296222,Other,498030.78,Active,2,,REC,www.fraunhofer.de,0,,,,,80686,HANSASTRASSE 27C,Munchen,20000873,DE,,,Germany,,,,
28.metadata.participants.2,28,participant,948667082,LORTEK S COOP,false,43.0539687,-2.1795046,Research organisation,544025.69,Active,3,,REC,www.lortek.es,0,,,,,20240,ARRANOMENDIA KALEA 4 A,Ordizia,20000883,ES,,,Spain,,,,
28.metadata.participants.3,28,participant,999977269,TECHNISCHE UNIVERSITEIT EINDHOVEN,false,51.4472659,5.499747,HSE,496899.1,Active,4,,HES,www.tue.nl/en/,0,,,,,5612 AE,GROENE LOPER 3,Eindhoven,20000973,NL,,,Netherlands,,,,
28.metadata.participants.4,28,participant,935416300,CENTER FOR SIKKERHEDSINDUSTRIEN I DANMARK,false,56.4469128,9.4059354,Other,346952.31,Active,5,,OTH,www.censec.dk,0,,,,,8800,GRAVENE 2 1 TH,VIBORG,20000875,DK,,,Denmark,,,,
28.metadata.participants.5,28,participant,932988002,AEROTECNIC METALLIC SL,false,37.448284,-5.9059841,Private for profit organisation,292524.04,Active,6,,PRC,www.aerotecnic.es,0,,,,,41309,CALLE EARLY OVINGTON 16 PARQUE TECNOLOGICO AERONAUTICO AEROPOLIS,La Rinconada,20000883,ES,,,Spain,,,,
28.metadata.participants.6,28,participant,888473247,AMSIS GMBH,true,53.110917900000004,8.859914540834477,Other,321412.26,Active,7,,PRC,www.amsis.de,0,,,,,28359,ROBERT-HOOKE-STRASSE 4,BREMEN,20000873,DE,,,Germany,,,,
28.metadata.participants.7,28,participant,907633754,LISI AEROSPACE ADDITIVE MANUFACTURING,false,44.6966227,-0.4824079,Private for profit organisation,276977.69,Active,8,,PRC,,0,,,,,75012,46-52 QUAI DE LA RAPEE,Paris,20000890,FR,,,France,,,,
28.metadata.participants.8,28,participant,898508382,OHB HELLAS MONOPROSOPI ETAIREIA PERIORISMENIS EFTHINIS,false,38.045574349999995,23.805270162605616,Private for profit organisation,177850.29,Active,9,,PRC,http://www.ohb-hellas.gr,0,,,,,151 24,IMVROU 1,MAROUSI,20000902,EL,,,Greece,,,,
28.metadata.participants.9,28,participant,888363637,GRANGES POWDER METALLURGY GMBH,false,51.0834196,10.4234469,Private for profit organisation,305406.33,Active,10,,PRC,www.granges.com,0,,,,,42553,SIEBENEICKER STRASSE 235,Velbert,20000873,DE,,,Germany,,,,
29.metadata.participants.0,29,coordinator,884432712,ELLINIKA AMYNTIKA SYSTIMATA ANONYMI VIOMICHANIKI KAI EMPORIKI ETAIREIA,false,0.0,0.0,Private for profit organisation,4944247.25,Active,1,,PRC,www.eas.gr,0,,,,,172 37,ILIOUPOLEOS 111,YMITTOU,20000902,EL,,,Greece,,,,
29.metadata.participants.1,29,participant,892624556,MSM EXPORT S.R.O.,false,48.9574049,18.1662967,Private for profit organisation,18449470.66,Active,2,,PRC,www.msm.sk,0,,,,,018 41,STUROVA 925/27,Dubnica nad Vahom,20001005,SK,,,Slovakia,,,,
30.metadata.participants.0,30,coordinator,999981731,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,false,50.848867,7.111538417241022,Research organisation,1420096,Active,1,,REC,www.dlr.de,0,,,,,51147,LINDER HOHE,Koln,20000873,DE,,,Germany,,,,
30.metadata.participants.1,30,participant,988808010,AEROSPACE PROPULSION PRODUCTS (A. P.P.) BV,false,51.663963,4.5639028,Private for profit organisation,51325,Active,2,,PRC,www.appbv.nl,0,,,,,4791 RT,WESTELIJKE RANDWEG 25,Klundert,20000973,NL,,,Netherlands,,,,
30.metadata.participants.2,30,participant,999534755,AGENTIA SPATIALA ROMANA,false,44.4361414,26.1027202,Research organisation,117533,Active,3,,REC,www.rosa.ro,0,,,,,010362,MENDELEEV 21-25 SECTORUL 1,Bucuresti,20000994,RO,,,Romania,,,,
30.metadata.participants.3,30,participant,999991819,AIRBUS DEFENCE AND SPACE GMBH,false,48.0459053,11.655792738129307,Private for profit organisation,826084,Active,4,,PRC,www.airbus-group.com,0,,,,,82024,WILLY-MESSERSCHMITT-STRASSE 1,Taufkirchen,20000873,DE,,,Germany,,,,
30.metadata.participants.4,30,participant,999809265,AIRBUS DEFENCE AND SPACE SAS,false,43.6044622,1.4442469,Private for profit organisation,1082267,Active,5,,PRC,www.airbusdefenceandspace.com,0,,,,,31402,31 RUE DES COSMONAUTES ZI DU PALAYS,Toulouse Cedex,20000890,FR,,,France,,,,
30.metadata.participants.5,30,participant,999699558,AIRBUS DEFENCE AND SPACE SA,false,40.3136856,-3.7018334,Private for profit organisation,988063,Active,6,,PRC,www.airbus.com,0,,,,,28906,CALLE AVIOCAR 2,Getafe (Madrid),20000883,ES,,,Spain,,,,
30.metadata.participants.6,30,participant,888343849,ANDØYA SPACEPORT AS,false,69.295009,16.029346,Private for profit organisation,271125,Active,7,,PRC,https://www.andoyaspace.no/,0,,,,,8480,BLEIKSVEIEN 46,ANDENES,20000974,NO,,,Norway,,,,
30.metadata.participants.7,30,participant,931927113,ARIANEGROUP GMBH,false,48.0459958,11.6151899,Private for profit organisation,408724,Active,8,,PRC,www.ariane.group,0,,,,,82024,ROBERT-KOCH-STR. 1,Taufkirchen,20000873,DE,,,Germany,,,,
30.metadata.participants.8,30,participant,932228201,ARIANEGROUP SAS,false,48.99715,1.926708,Private for profit organisation,2553040,Active,9,,PRC,ariane.group,0,,,,,78130,51-61 ROUTE DE VERNEUIL,Les Mureaux,20000890,FR,,,France,,,,
30.metadata.participants.9,30,participant,970256469,BAYERN-CHEMIE GESELLSCHAFTFUR FUR FLUGCHEMISCHE ANTRIEBE MITBESCHRANKTER HAFTUNG,false,48.197888,12.3516386,Private for profit organisation,59750,Active,10,,PRC,www.bayern-chemie.com,0,,,,,84544,LIEBIGSTRASSE 17,Aschau A. Inn,20000873,DE,,,Germany,,,,
30.metadata.participants.10,30,participant,913776473,CREOTECH INSTRUMENTS SPOLKA AKCYJNA,true,52.0503257,21.0197733,Other,1054264,Active,11,,PRC,www.creotech.pl,0,,,,,05-500,UL. JANA PAWLA II 66,PIASECZNO,20000986,PL,,,Poland,,,,
30.metadata.participants.11,30,participant,997698351,DAMEN SCHELDE NAVAL SHIPBUILDING BV,false,51.4467131,3.579396,Private for profit organisation,105006,Active,12,,PRC,www.damennaval.com,0,,,,,4381 NK,DE WILLEM RUYSSTRAAT 99,Vlissingen,20000973,NL,,,Netherlands,,,,
30.metadata.participants.12,30,participant,952900162,D-ORBIT SPA,true,42.6384261,12.674297,Other,406250,Active,13,,PRC,www.deorbitaldevices.com,0,,,,,22037,VIALE RISORGIMENTO 57,Fino Mornasco Co,20000922,IT,,,Italy,,,,
30.metadata.participants.13,30,participant,888812844,EIDEL AS,true,60.3277977,11.2741844,Other,171523,Active,14,,PRC,www.eidel.no,0,,,,,2080,SMED HAGENS VEG 11,Eidsvoll,20000974,NO,,,Norway,,,,
30.metadata.participants.14,30,participant,922504533,ENDUROSAT AD,true,42.6073975,25.4856617,Other,246250,Active,15,,PRC,www.endurosat.com,0,,,,,1404,UL FLORA 1A,Sofia,20000841,BG,,,Bulgaria,,,,
30.metadata.participants.15,30,participant,899018020,EUROPAISCHES INSTITUT FUR WELTRAUMPOLITIK EUROPEAN SPACE POLICY INSTITUTE,true,48.22240855,16.393492612888146,Research organisation,171305,Active,16,,REC,www.espi.or.at,0,,,,,1010,SCHWARZENBERGPLATZ 16/TOP 1.OG,WIEN,20000832,AT,,,Austria,,,,
30.metadata.participants.16,30,participant,987740040,HITEC LUXEMBOURG SA-HITEC,true,49.63636820000001,6.031996498482915,Other,146250,Active,17,,PRC,www.hitec.lu,0,,,,,8212,49 RUE DU BAERENDALL,Mamer,20000945,LU,,,Luxembourg,,,,
30.metadata.participants.17,30,participant,999583546,INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS,false,40.4638351,-3.4757611,Research organisation,130254,Active,18,,REC,www.inta.es,0,,,,,28850,CR TORREJON AJALVIR KM 4 2,Torrejon De Ardoz Madrid,20000883,ES,,,Spain,,,,
30.metadata.participants.18,30,participant,903174373,KONGSBERG DEFENCE & AEROSPACE AS,false,59.6569434,9.6446815,Private for profit organisation,2016675,Active,19,,PRC,www.kongsberg.com,0,,,,,3616,KIRKEGARDSVEIEN 45,Kongsberg,20000974,NO,,,Norway,,,,
30.metadata.participants.19,30,participant,990040007,MBDA ITALIA SPA,false,41.9323544,12.6143339,Private for profit organisation,1004124,Active,20,,PRC,http://www.mbda-systems.com/,0,,,,,00131,VIA MONTE FLAVIO 45,Roma,20000922,IT,,,Italy,,,,
30.metadata.participants.20,30,participant,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,false,52.0822233,4.3257144,Research organisation,1083780,Active,21,,REC,www.tno.nl,0,,,,,2595 DA,ANNA VAN BUERENPLEIN 1,Den Haag,20000973,NL,,,Netherlands,,,,
30.metadata.participants.21,30,participant,891438440,OHB DIGITAL CONNECT GMBH,false,53.0758196,8.8071646,Private for profit organisation,659375,Active,22,,PRC,www.ohb.de/digital,0,,,,,28359,MANFRED-FUCHS-PLATZ 2-4,Bremen,20000873,DE,,,Germany,,,,
30.metadata.participants.22,30,participant,989360037,OHB SYSTEM AG,false,53.1139736,8.8602392,Private for profit organisation,242444,Active,23,,PRC,www.ohb-system.de,0,,,,,28359,UNIVERSITATSALLEE 27-29,Bremen,20000873,DE,,,Germany,,,,
30.metadata.participants.23,30,participant,952502074,PAYLOAD AEROSPACE SL,true,38.2985152,-0.652889,Other,104604,Active,24,,PRC,www.pldspace.com,0,,,,,03203,"CALLE NICOLAS BUSSI 40, ESQ NICOLAS COPERNICO 7, PARC A1, MANZ 49-PARQUE EMPRESARIAL",Elche,20000883,ES,,,Spain,,,,
30.metadata.participants.24,30,participant,890607247,ROCKET FACTORY AUGSBURG AG,false,48.3738655,10.9020489,Private for profit organisation,206625,Active,25,,PRC,rfa.space,0,,,,,86153,BERLINER ALLEE 65,Augsburg,20000873,DE,,,Germany,,,,
30.metadata.participants.25,30,participant,934220290,SAFRAN DATA SYSTEMS,false,48.6841207,2.2213411,Private for profit organisation,180109,Active,26,,PRC,www.safran-electronics-defense.com,0,,,,,91978,5 AVENUE DES ANDES ZONE D'ACTIVITES DE COURTABOEUF,Villejust,20000890,FR,,,France,,,,
30.metadata.participants.26,30,participant,892488077,SIEC BADAWCZA LUKASIEWICZ-INSTYTUT LOTNICTWA,false,52.18930365,20.947366216276286,Research organisation,128000,Active,27,,REC,www.ilot.lukasiewicz.gov.pl,0,,,,,02-256,UL. AL KRAKOWSKA 110/114,WARSZAWA,20000986,PL,,,Poland,,,,
30.metadata.participants.27,30,participant,999987066,STICHTING KONINKLIJK NEDERLANDS LUCHT - EN RUIMTEVAARTCENTRUM,false,52.3451042,4.8438265,Research organisation,945076,Active,28,,REC,www.nlr.nl,0,,,,,1059 CM,ANTHONY FOKKERWEG 2,Amsterdam,20000973,NL,,,Netherlands,,,,
30.metadata.participants.28,30,participant,938861643,TECHNOLOGY FOR PROPULSION AND INNOVATION SRL,true,45.41186635,11.879517648843407,Other,128018,Active,29,,PRC,www.t4innovation.com,0,,,,,35121,VIA ALTINATE 125,Padova,20000922,IT,,,Italy,,,,
30.metadata.participants.29,30,participant,999939051,TELESPAZIO SPA,false,41.9294632,12.5768065,Private for profit organisation,1369357,Active,30,,PRC,www.telespazio.com,0,,,,,00156,VIA TIBURTINA 965,Roma,20000922,IT,,,Italy,,,,
30.metadata.participants.30,30,participant,925001022,UAB KONGSBERG NANOAVIONICS,false,54.7246912,25.3415274,Private for profit organisation,195295,Active,31,,PRC,https://nanoavionics.com/,0,,,,,10224,MOKSLININKU G. 2A,Vilnius,20000944,LT,,,Lithuania,,,,
30.metadata.participants.31,30,participant,897067059,UNIVERSITE PARIS-SACLAY,false,48.70861985,2.1639399055802033,HSE,260075,Active,32,,HES,https://www.universite-paris-saclay.fr/fr,0,,,,,91190,BATIMENT BREGUET - 3 RUE JOLIOT CURIE,Gif-Sur-Yvette,20000890,FR,,,France,,,,
30.metadata.participants.32,30,participant,999497992,VYZKUMNY A ZKUSEBNI LETECKY USTAV AS,false,50.1362632,14.4643177,Research organisation,209369,Active,33,,REC,www.vzlu.cz,0,,,,,19000,LETNANY BERANOVYCH 130,Praha 18,20000872,CZ,,,Czechia,,,,
30.metadata.participants.33,30,thirdParty,997545285,MBDA DEUTSCHLAND GMBH,false,48.5702854,11.2149263052905,Private for profit organisation,202155,Active,20,,PRC,www.mbda-systems.com,0,,,,,86529,HAGENAUER FORST 27,Schrobenhausen,20000873,DE,,,Germany,,,,
30.metadata.participants.34,30,thirdParty,999954668,SAFRAN ELECTRONICS & DEFENSE,false,48.8379593,2.2702424,Private for profit organisation,117697,Active,26,,PRC,www.safran-group.com,0,,,,,75015,2 BOULEVARD DU GENERAL MARTIAL VALIN,Paris,20000890,FR,,,France,,,,
30.metadata.participants.35,30,associatedPartner,892569169,ARIANESPACE SAS,false,48.6306854,2.4294746,Private for profit organisation,0,Active,34,,PRC,www.arianespace.com,0,,,,,91000,BOULEVARD DE L EUROPE,Evry,20000890,FR,,,France,,,,
31.metadata.participants.0,31,coordinator,999959130,INDRA SISTEMAS SA,false,40.52917035,-3.6414349825450647,Private for profit organisation,10216939.75,Active,1,,PRC,www.indracompany.com,0,,,,,28108,AVENIDA DE BRUSELAS 35,Alcobendas Madrid,20000883,ES,,,Spain,,,,
31.metadata.participants.1,31,participant,911716484,ELETTRONICA SPA,false,41.81435465,12.226936957567165,Private for profit organisation,8096247.66,Active,2,,PRC,http://www.elettronicagroup.com/,0,,,,,00131,VIA TIBURTINA VALERIA KM 13.70,Roma,20000922,IT,,,Italy,,,,
31.metadata.participants.2,31,participant,922658084,HENSOLDT SENSORS GMBH,false,48.0473293,11.6572639,Private for profit organisation,7757185.8,Active,3,,PRC,https://www.hensoldt.net,0,,,,,82024,WILLY MESSERSCHMITT STRASSE 3,Taufkirchen,20000873,DE,,,Germany,,,,
31.metadata.participants.3,31,participant,999959615,SAAB AKTIEBOLAG,false,58.4317698,15.5802359,Private for profit organisation,5203874.73,Active,4,,PRC,www.saab.com,0,,,,,581 88,..,Linkoping,20001001,SE,,,Sweden,,,,
31.metadata.participants.4,31,participant,999954862,THALES DMS FRANCE SAS,false,48.7906419,1.9741698,Private for profit organisation,1934134.38,Active,5,,PRC,,0,,,,,78990,2 AVENUE GAY LUSSAC,Elancourt,20000890,FR,,,France,,,,
31.metadata.participants.5,31,participant,968727943,BALTIJOS PAZANGIU TECHNOLOGIJU INSTITUTAS,true,54.6870458,25.2829111,Research organisation,509460.87,Active,6,,REC,http://www.bpti.eu/,0,,,,,LT-01403,PILIES STR 16-8,Vilnius,20000944,LT,,,Lithuania,,,,
31.metadata.participants.6,31,participant,999987066,STICHTING KONINKLIJK NEDERLANDS LUCHT - EN RUIMTEVAARTCENTRUM,false,52.3451042,4.8438265,Research organisation,916370.35,Active,7,,REC,www.nlr.nl,0,,,,,1059 CM,ANTHONY FOKKERWEG 2,Amsterdam,20000973,NL,,,Netherlands,,,,
31.metadata.participants.7,31,participant,999974844,UNIVERSIDAD POLITECNICA DE MADRID,false,40.4167047,-3.7035825,HSE,338484.19,Active,8,,HES,www.upm.es,0,,,,,28040,CALLE RAMIRO DE MAEZTU 7 EDIFICIO RECTORADO,Madrid,20000883,ES,,,Spain,,,,
31.metadata.participants.8,31,participant,999884052,POLITECHNIKA WARSZAWSKA,false,52.221653950000004,21.007357761251072,HSE,834063.7,Active,9,,HES,http://www.pw.edu.pl,0,,,,,00-661,PLAC POLITECHNIKI 1,Warszawa,20000986,PL,,,Poland,,,,
31.metadata.participants.9,31,participant,888863090,XYSENSING SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,true,52.263049,21.1773705,Other,797279.73,Active,10,,PRC,https://xysensing.pl/,0,,,,,00-665,NOWOWIEJSKA 15/19/022A,Warszawa,20000986,PL,,,Poland,,,,
31.metadata.participants.10,31,participant,949857272,AXTER AEROSPACE SL,true,40.4167047,-3.7035825,Other,340939.5,Active,11,,PRC,www.axteraerospace.com,0,,,,,28011,CALLE SAGRADOS CORAZONES 18,Madrid,20000883,ES,,,Spain,,,,
31.metadata.participants.11,31,participant,896791773,OSAUHING RANTELON,true,59.4372155,24.7453688,Other,491464.27,Active,12,,PRC,www.rantelon.ee,0,,,,,10917,POLLU 132,Tallinn,20000880,EE,,,Estonia,,,,
31.metadata.participants.12,31,participant,897926576,SPIKA TECH SL,true,40.38927285,-3.6564371569759495,Other,506035.7,Active,13,,PRC,https://www.spikatech.com/,0,,,,,28018,CALLE ALCALA GUADAIRA 6 6A,Madrid,20000883,ES,,,Spain,,,,
31.metadata.participants.13,31,participant,907711936,CAFA TECH OU,true,59.4372155,24.7453688,Other,350001.91,Active,14,,PRC,https://cafatech.com,0,,,,,10612,MADARA 29/1,Tallinn,20000880,EE,,,Estonia,,,,
31.metadata.participants.14,31,participant,985086411,WISER TECHNOLOGY SOLUTIONS EOOD,true,42.6073975,25.4856617,Other,526755.48,Active,15,,PRC,https://www.wiser.com/,0,,,,,1784,"SYNERGY TOWER, FL. 15, 111R TSARIGRADSKO SHOSE BLV",SOFIA,20000841,BG,,,Bulgaria,,,,
31.metadata.participants.15,31,participant,999990946,KUNGLIGA TEKNISKA HOEGSKOLAN,false,59.3494088,18.06811,HSE,512559.03,Active,16,,HES,www.kth.se,0,,,,,100 44,BRINELLVAGEN 8,Stockholm,20001001,SE,,,Sweden,,,,
31.metadata.participants.16,31,participant,999649603,CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI,false,44.766715,10.3226283,HSE,404136.76,Active,17,,HES,https://www.cnit.it/,0,,,,,43124,VIALE G. P. USBERTI 181A,Parma,20000922,IT,,,Italy,,,,
31.metadata.participants.17,31,participant,935534931,SENTECH SRL,true,41.9806778,12.4848467,Other,146925.63,Active,18,,PRC,www.sentech.it,0,,,,,00188,"VIA DI QUARTO PEPERINO, 35",ROMA,20000922,IT,,,Italy,,,,
31.metadata.participants.18,31,participant,918259522,D.&P. DEVELOPMENT AND PRODUCTION OF ELECTRONIC SYSTEMS SRL,true,41.8082452,12.6803684,Other,117140.56,Active,19,,PRC,www.depelsys.it,0,,,,,00044,VIALE BALILLA 9/10/11,Frascati,20000922,IT,,,Italy,,,,
32.metadata.participants.0,32,coordinator,997636853,INTEGRASYS SA,true,40.5297255,-3.9266948,Other,1059784.96,Active,1,,PRC,www.integrasys-sa.com,0,,,,,28232,"CALLE JOSE ECHEGARAY, NUM. 8 PORTAL 3, PLANTA 1, P LIGONO EMPRESARIAL LAS ROZAS - MATAS PIN AR MONTE ROZAS",Rozas De Madrid,20000883,ES,,,Spain,,,,
32.metadata.participants.1,32,participant,888336380,"AICOX SOLUCIONES, SA",true,40.5412741,-3.6075466,Other,466633.07,Active,2,,PRC,www.aicox.com,0,,,,,28703,AV SOMOSIERRA 12 1A,San Sebastian de los Reyes,20000883,ES,,,Spain,,,,
32.metadata.participants.2,32,participant,894250082,ECLIPTIC DEFENCE AND SPACE LTD,true,35.180282,33.3736958666529,Other,491512.68,Active,3,,PRC,www.ecliptic-ds.com,0,,,,,2221,14 KOZANIS LATSIA,Nicosia,20000871,CY,,,Cyprus,,,,
32.metadata.participants.3,32,participant,888474314,INGESPACE,true,43.78251,1.3590892,Other,863593.22,Active,4,,PRC,www.ingespace.com,0,,,,,31620,30 AVENUE DE MONTAUBAN,Castelnau-D'Estretefonds,20000890,FR,,,France,,,,
32.metadata.participants.4,32,participant,888351221,MEDIA BROADCAST SATELLITE GMBH,true,50.33369175,8.480280034881188,Other,518141.08,Active,5,,PRC,www.mb-satellite.com,0,,,,,61250,Erdfunkstelle 1,Usingen,20000873,DE,,,Germany,,,,
33.metadata.participants.0,33,coordinator,989892082,EURENCO BOFORS AKTIEBOLAG,false,59.31817725,14.607574021709762,Private for profit organisation,6939491,Active,1,,PRC,www.eurenco.com,0,,,,,691 86,KONTORSVAGEN 4,KARLSKOGA,20001001,SE,,,Sweden,,,,
34.metadata.participants.0,34,coordinator,996169922,GEONUMERICS SL,true,41.274725950000004,1.9866560499999983,Other,1698321.03,Active,1,,PRC,www.geonumerics.com,0,,,,,08860,AV CARL FRIEDRICH GAUSS 11,Castelldefels Barcelona,20000883,ES,,,Spain,,,,
34.metadata.participants.1,34,participant,999997930,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,false,48.8476256,2.2640027,Research organisation,757325.13,Active,2,,REC,www.cnrs.fr,0,,,,,75794,RUE MICHEL ANGE 3,Paris,20000890,FR,,,France,,,,
34.metadata.participants.2,34,participant,934691128,CIVITANAVI SYSTEMS SPA,true,43.2560414,13.7242644,Other,893038.6,Active,3,,PRC,www.civitanavi.com,0,,,,,63821,VIA DELLA TECNOLOGIA 2 4,PORTO SANT'ELPIDIO,20000922,IT,,,Italy,,,,
34.metadata.participants.3,34,participant,952724689,GEOMATICS RESEARCH & DEVELOPMENT SRL,true,45.6947981,9.0357113,Other,257540.55,Active,4,,PRC,www.g-red.eu,0,,,,,22074,VIA CAVOUR 2,Lomazzo,20000922,IT,,,Italy,,,,
34.metadata.participants.4,34,participant,916806947,IQUA ROBOTICS SOCIEDAD LIMITADA,true,41.9588719,2.8197776,Other,249491.63,Active,5,,PRC,www.iquarobotics.com,0,,,,,17003,CALLE PIC DE PEGUERA EDIF GIROE NUM 11,Girona,20000883,ES,,,Spain,,,,
35.metadata.participants.0,35,coordinator,971000459,RHEINMETALL WAFFE MUNITION GMBH,false,52.834578,10.297171,Private for profit organisation,20560755.45,Active,1,,PRC,https://www.rheinmetall.com,0,,,,,29345,HEINRICH EHRHARDT STRASSE 2,UNTERLUSS,20000873,DE,,,Germany,,,,
36.metadata.participants.0,36,coordinator,920796363,NEX VISION,true,43.2340735,5.4498978,Other,1590607.56,Active,1,,PRC,http://nexvision.fr/,0,,,,,13009,IMPASSE PARADOU VALAD PARC MLLE SUD,Marseille,20000890,FR,,,France,,,,
36.metadata.participants.1,36,participant,951738781,TWOPTICS SYSTEMS DESIGN SL,true,40.4167047,-3.7035825,Other,566195.82,Active,2,,PRC,www.twoptics.com,0,,,,,28046,PASEO DE LA CASTELLANA 79 7,Madrid,20000883,ES,,,Spain,,,,
36.metadata.participants.2,36,participant,912867001,HELLENIC INSTRUMENTS IKE,true,38.9953683,21.9877132,Other,420625.55,Active,4,,PRC,www.hellenicinstruments.com,0,,,,,194 00,3 XLM 3RD KLM VARIS-KOROPIOU AVE,KOROPI,20000902,EL,,,Greece,,,,
36.metadata.participants.3,36,participant,889231496,AMPHINICY LUXEMBOURG SARL,true,49.6517365,6.1250285,Other,336269.49,Active,5,,PRC,www.amphinicy.com,0,,,,,7243,74 RUE DU DIX OCTOBRE,Walferdange,20000945,LU,,,Luxembourg,,,,
36.metadata.participants.4,36,participant,880362204,LAMBDA-X HIGH TECH,true,50.58916295,4.331909175863107,Other,522430.21,Active,6,,PRC,www.hightech.lambda-x.com,0,,,,,1400,AVENUE ROBERT SCHUMAN 102,NIVELLES,20000839,BE,,,Belgium,,,,
37.metadata.participants.0,37,coordinator,892662580,KNDS AMMO ITALY SPA,false,41.727033,13.0041576,Private for profit organisation,24599570.98,Active,1,,PRC,https://www.knds.fr/en/our-brand/knds-ammo-italy-spa,0,,,,,00034,VIA ARIANA KM 5 200,Colleferro,20000922,IT,,,Italy,,,,
37.metadata.participants.1,37,participant,893906605,KNDS AMMO FRANCE,false,48.7852298,2.1055172,Private for profit organisation,387813.74,Active,2,,PRC,https://www.knds.fr/en/our-brand/knds-france,0,,,,,78000,13 ROUTE DE LA MINIERE,Versailles,20000890,FR,,,France,,,,
37.metadata.participants.2,37,participant,986597186,NAMMO RAUFOSS AS,false,60.7308399,10.604041,Private for profit organisation,9417811.93,Active,3,,PRC,www.nammo.com,0,,,,,2830,ENGGATA 37,Raufoss,20000974,NO,,,Norway,,,,
37.metadata.participants.3,37,participant,880487528,NAMMO VIHTAVUORI OY,false,62.3709678,25.9049979,Private for profit organisation,6093275.56,Active,4,,PRC,VIHTAVUORI.COM,0,,,,,41330,RUUTITEHTAANTIE 80,VIHTAVUORI,20000885,FI,,,Finland,,,,
37.metadata.participants.4,37,participant,879850917,VALSTS AIZSARDZIBAS KORPORACIJA,true,56.9580167,24.1161973,Other,889553.78,Active,5,,PRC,www.defencecorporation.lv,0,,,,,LV-1010,KRISJANA VALDEMARA IELA 18 - 33,RIGA,20000946,LV,,,Latvia,,,,
38.metadata.participants.0,38,coordinator,904215377,TRACASA INSTRUMENTAL SL,false,42.815270299999995,-1.606735199999986,Private for profit organisation,557319.69,Active,1,,PRC,www.itracasa.es,0,,,,,31621,CALLE CABARCENO 6,Sarriguren,20000883,ES,,,Spain,,,,
38.metadata.participants.1,38,participant,999537083,EUROPEAN UNION SATELLITE CENTRE,false,40.4706839,-3.4507365,Other,405234.61,Active,2,,PUB,www.satcen.europa.eu,0,,,,,28850,AVENIDA DE CADIZ ED 457-BASE AEREA DE TORREJON,Torrejon De Ardoz,20000883,ES,,,Spain,,,,
38.metadata.participants.2,38,participant,996410094,ZABALA INNOVATION CONSULTING SA,false,42.80054605,-1.6218704382256652,Private for profit organisation,299422.58,Active,3,,PRC,www.zabala.es,0,,,,,31192,PASEO SANTXIKI 3 BIS,Mutilva Alta Navarra,20000883,ES,,,Spain,,,,
38.metadata.participants.3,38,participant,932516485,EVENFLOW,true,50.8361447,4.3861737,Other,171090.62,Active,4,,PRC,www.evenflow.eu,0,,,,,1040,"RUE DE LA LOI 26, BOITE 7",Etterbeek,20000839,BE,,,Belgium,,,,
38.metadata.participants.4,38,participant,999951467,RINA CONSULTING SPA,false,44.3978232,8.9489585,Private for profit organisation,368560,Active,5,,PRC,www.rina.org,0,,,,,16129,VIA CECCHI 6,Genova,20000922,IT,,,Italy,,,,
38.metadata.participants.5,38,participant,998526343,PLANETEK HELLAS ETAIREIA PERIORISMENIS EFTHYNIS YPIRESIES CHARTOGRAFISIS MESO DORYFOROU,true,38.045574349999995,23.805270162605616,Other,325000,Active,6,,PRC,www.planetek.gr,0,,,,,15125,LEOFOROS KIFISSIAS 44,Maroussi,20000902,EL,,,Greece,,,,
38.metadata.participants.6,38,participant,999976590,UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II,false,40.8457116,14.2587971,HSE,166562.51,Active,7,,HES,www.unina.it,0,,,,,80138,"CORSO UMBERTO I, 40",Napoli,20000922,IT,,,Italy,,,,
38.metadata.participants.7,38,participant,999981537,JOANNEUM RESEARCH FORSCHUNGSGESELLSCHAFT MBH,false,47.07424325,15.455243588843995,Research organisation,235590.51,Active,8,,REC,www.joanneum.at,0,,,,,8010,LEONHARDSTRASSE 59,Graz,20000832,AT,,,Austria,,,,
